endTime,artistName,trackName,msPlayed,month
2021-12-23T18:41:00Z,Mo Lowda & the Humble,6-7,7320,December 2021
2021-12-23T18:41:00Z,Palm Village,Nocturnal,4110,December 2021
2021-12-23T18:41:00Z,Dan Edmonds,Softie,2250,December 2021
2021-12-23T18:41:00Z,Jervis Campbell,Day or Night,1480,December 2021
2021-12-23T18:41:00Z,Gus Clark & the Least of His Problems,Sing a Song,5830,December 2021
2021-12-23T18:41:00Z,Lawrence,Casualty,7420,December 2021
2021-12-23T18:41:00Z,Railway Gamblers,Diamond Road,6070,December 2021
2021-12-23T18:41:00Z,Ryan Warnick,Black Coffee - Unplugged,4290,December 2021
2021-12-23T18:41:00Z,Stephen Day,Twenty Two and Some Change,3410,December 2021
2021-12-23T18:43:00Z,Andy Shauf,I Don't Really,133561,December 2021
2021-12-23T18:47:00Z,Iman Jordan,Vibration,188599,December 2021
2021-12-23T18:50:00Z,Scott Ballew,Good Luck Kid,165813,December 2021
2021-12-23T18:55:00Z,Cattle & Cane,Seven Hours - Alternative Version,297083,December 2021
2021-12-23T18:56:00Z,Ruston Kelly,Asshole - Demo,59692,December 2021
2021-12-23T19:02:00Z,Nicholas Jamerson,Linda James,83710,December 2021
2021-12-23T19:06:00Z,Palm Village,Nocturnal,257739,December 2021
2021-12-23T19:12:00Z,CAL,In the Water (with Quinn XCII),16606,December 2021
2021-12-23T19:12:00Z,Charlie Sztyk,Pack a Day,211224,December 2021
2021-12-23T19:13:00Z,Lou Sedo,Doing to Me,9740,December 2021
2021-12-23T19:16:00Z,Delta Spirit,It Ain’t Easy,200946,December 2021
2021-12-23T19:23:00Z,The Federal Empire,Bad Habits,118303,December 2021
2021-12-23T19:23:00Z,Sjowgren,Seventeen,11380,December 2021
2021-12-23T19:24:00Z,Ryn Weaver,Pierre,27460,December 2021
2021-12-23T19:57:00Z,Cold War Kids,What You Say,23360,December 2021
2021-12-23T19:57:00Z,The Revivalists,It Was A Sin,134720,December 2021
2021-12-23T19:57:00Z,Futurebirds,Rodeo,2580,December 2021
2021-12-23T20:01:00Z,Bronze Radio Return,There Will Be Another,231784,December 2021
2021-12-23T20:05:00Z,Grizfolk,Waking Up The Giants,234800,December 2021
2021-12-23T20:06:00Z,Birds of Bellwoods,Melatonin,58285,December 2021
2021-12-23T20:10:00Z,Noah Kahan,Part of Me,239027,December 2021
2021-12-23T20:15:00Z,Bronze Radio Return,With Me All Along,11765,December 2021
2021-12-23T20:15:00Z,Fountains Of Wayne,Stacy's Mom,7290,December 2021
2021-12-23T20:15:00Z,DISPATCH,Break Our Fall,270066,December 2021
2021-12-23T20:18:00Z,Moon Taxi,Morocco,208053,December 2021
2021-12-23T20:22:00Z,Wilderado,Surefire,241194,December 2021
2021-12-23T20:29:00Z,The Revivalists,Soulfight,392800,December 2021
2021-12-23T20:33:00Z,Jukebox The Ghost,Fred Astaire,219000,December 2021
2021-12-23T20:38:00Z,Judah & the Lion,Suit And Jacket,222256,December 2021
2021-12-23T20:41:00Z,Maude Latour,One More Weekend,142829,December 2021
2021-12-23T20:44:00Z,Jukebox The Ghost,Girl,213786,December 2021
2021-12-23T20:48:00Z,Coleman Hell,Come Over,196400,December 2021
2021-12-23T21:13:00Z,DISPATCH,Only the Wild Ones,3770,December 2021
2021-12-23T21:14:00Z,JR JR,Good Old Days,64560,December 2021
2021-12-23T21:18:00Z,Futurebirds,Trippin',217280,December 2021
2021-12-23T21:31:00Z,Jamestown Revival,California (Cast Iron Soul),44600,December 2021
2021-12-23T21:31:00Z,CHAPPY,Colorado,238500,December 2021
2021-12-23T21:32:00Z,DISPATCH,Pour Into You,49760,December 2021
2021-12-24T15:46:00Z,The Wrecks,James Dean,3520,December 2021
2021-12-24T15:46:00Z,DISPATCH,Pour Into You,7168,December 2021
2021-12-24T15:49:00Z,Delta Spirit,It Ain’t Easy,200946,December 2021
2021-12-24T15:50:00Z,The Federal Empire,Bad Habits,10457,December 2021
2021-12-24T15:53:00Z,Sjowgren,Seventeen,225666,December 2021
2021-12-24T16:50:00Z,Ryn Weaver,Pierre,174889,December 2021
2021-12-24T16:54:00Z,The Revivalists,It Was A Sin,238421,December 2021
2021-12-25T04:16:00Z,Bug Hunter,Be Glad I Love You (Go to Bed),5750,December 2021
2021-12-25T04:16:00Z,The Dirty Guv'nahs,Fairlane,154741,December 2021
2021-12-25T17:22:00Z,Cautious Clay,Joshua Tree,192551,December 2021
2021-12-25T17:23:00Z,The Revivalists,It Was A Sin,56165,December 2021
2021-12-25T17:23:00Z,Futurebirds,Rodeo,7335,December 2021
2021-12-27T02:57:00Z,Cautious Clay,Joshua Tree,197551,December 2021
2021-12-27T03:00:00Z,Run River North,Spiders,198040,December 2021
2021-12-27T03:05:00Z,Hey Rosetta!,Harriet,306124,December 2021
2021-12-27T03:12:00Z,KALEO,I Can't Go on Without You,377000,December 2021
2021-12-27T03:15:00Z,ONR,AMERICAN GODS - Manatee Commune Remix,206117,December 2021
2021-12-27T03:18:00Z,Sugadaisy,Where the wildflowers grow.,171117,December 2021
2021-12-27T03:19:00Z,Sugadaisy,Slip n Fall,103614,December 2021
2021-12-27T16:20:00Z,The Federal Empire,Bad Habits,1900,December 2021
2021-12-27T16:20:00Z,JR JR,Good Old Days,150108,December 2021
2021-12-27T16:20:00Z,Cautious Clay,Joshua Tree,12220,December 2021
2021-12-27T16:25:00Z,Cautious Clay,Joshua Tree,197551,December 2021
2021-12-27T16:30:00Z,John Vincent III,Next to You,256520,December 2021
2021-12-27T16:30:00Z,Wingtip,Pavement,26817,December 2021
2021-12-27T16:31:00Z,Local Natives,Dark Days,35200,December 2021
2021-12-27T16:36:00Z,The Brook & The Bluff,Everything Is Just a Mess,283190,December 2021
2021-12-27T16:42:00Z,Cautious Clay,Wildfire,151913,December 2021
2021-12-27T16:51:00Z,Sure Sure,Warm Animal,211146,December 2021
2021-12-27T19:53:00Z,Healy,Nikes On,2043,December 2021
2021-12-27T19:53:00Z,Abhi The Nomad,Somebody to Love,247043,December 2021
2021-12-27T20:00:00Z,Cautious Clay,Joshua Tree,197551,December 2021
2021-12-27T20:12:00Z,John Vincent III,Next to You,256520,December 2021
2021-12-27T20:14:00Z,Wingtip,Pavement,124447,December 2021
2021-12-27T20:18:00Z,John Vincent III,Next to You,256520,December 2021
2021-12-27T20:21:00Z,Wingtip,Pavement,196613,December 2021
2021-12-27T20:24:00Z,Local Natives,Dark Days,180413,December 2021
2021-12-27T20:29:00Z,The Brook & The Bluff,Everything Is Just a Mess,283190,December 2021
2021-12-27T20:31:00Z,Cautious Clay,Wildfire,151913,December 2021
2021-12-27T20:35:00Z,Sure Sure,Warm Animal,211146,December 2021
2021-12-27T20:39:00Z,Abhi The Nomad,Somebody to Love,250000,December 2021
2021-12-27T20:42:00Z,Healy,Nikes On,162289,December 2021
2021-12-27T20:44:00Z,Whethan,Good Nights (feat. Mascolo),165618,December 2021
2021-12-27T20:48:00Z,Cautious Clay,Cold War (Stripped),231000,December 2021
2021-12-27T20:52:00Z,Blake Rose,Lost,234623,December 2021
2021-12-27T20:56:00Z,Sure Sure,This Must Be The Place,219260,December 2021
2021-12-27T21:12:00Z,Goth Babe,Colours,182857,December 2021
2021-12-27T21:16:00Z,Big Wild,Purple Sand (My Home),218940,December 2021
2021-12-27T21:19:00Z,Cautious Clay,Roots,172555,December 2021
2021-12-27T21:22:00Z,Coast Modern,Guru,204066,December 2021
2021-12-27T21:25:00Z,Abhi The Nomad,Floors,210340,December 2021
2021-12-27T21:33:00Z,ayokay,Queen (feat. Quinn XCII),224706,December 2021
2021-12-27T21:45:00Z,Hippo Campus,Buttercup,226610,December 2021
2021-12-27T21:52:00Z,Cautious Clay,Blood Type,235384,December 2021
2021-12-27T21:55:00Z,Thirdstory,Grows Old,236293,December 2021
2021-12-28T13:14:00Z,SEBASTIAN PAUL,BACK AND FORTH,131773,December 2021
2021-12-28T13:17:00Z,Cautious Clay,Joshua Tree,197551,December 2021
2021-12-28T13:21:00Z,John Vincent III,Next to You,256520,December 2021
2021-12-28T13:25:00Z,Caye,Trust Fall,209361,December 2021
2021-12-28T13:28:00Z,Wild Rivers,Thinking 'Bout Love,199391,December 2021
2021-12-28T13:33:00Z,The Brook & The Bluff,Everything Is Just a Mess,283190,December 2021
2021-12-28T13:36:00Z,Blake Rose,Lost,234623,December 2021
2021-12-28T13:39:00Z,Cautious Clay,Roots,172555,December 2021
2021-12-28T13:42:00Z,Bay Ledges,Safe,185821,December 2021
2021-12-28T13:45:00Z,Christian French,hungover sunday,180402,December 2021
2021-12-28T13:48:00Z,Local Natives,Dark Days,180413,December 2021
2021-12-28T13:52:00Z,Abhi The Nomad,Somebody to Love,250000,December 2021
2021-12-28T13:57:00Z,HARBOUR,Float,271137,December 2021
2021-12-28T14:00:00Z,Sure Sure,This Must Be The Place,219260,December 2021
2021-12-28T14:03:00Z,Cautious Clay,Cold War,202597,December 2021
2021-12-28T14:08:00Z,BAYNK,Simmer,235369,December 2021
2021-12-28T14:10:00Z,The Dip,Sure Don't Miss You,174520,December 2021
2021-12-28T14:14:00Z,Wingtip,Pavement,196613,December 2021
2021-12-28T14:17:00Z,SEBASTIAN PAUL,BACK AND FORTH,180000,December 2021
2021-12-28T14:20:00Z,Mt. Joy,Silver Lining,198600,December 2021
2021-12-28T14:23:00Z,Sure Sure,Warm Animal,211146,December 2021
2021-12-28T14:25:00Z,Cautious Clay,Dying in the Subtlety,139300,December 2021
2021-12-28T16:12:00Z,John Vincent III,Next to You,256520,December 2021
2021-12-28T16:15:00Z,Cautious Clay,Joshua Tree,197551,December 2021
2021-12-28T16:18:00Z,Run River North,Spiders,198040,December 2021
2021-12-28T16:23:00Z,Hey Rosetta!,Harriet,306124,December 2021
2021-12-28T16:31:00Z,KALEO,I Can't Go on Without You,377000,December 2021
2021-12-28T16:33:00Z,ONR,AMERICAN GODS - Manatee Commune Remix,134884,December 2021
2021-12-29T03:41:00Z,Big Wild,Awaken,165609,December 2021
2021-12-29T11:19:00Z,John Vincent III,Next to You,256520,December 2021
2021-12-29T11:23:00Z,Cautious Clay,Joshua Tree,197551,December 2021
2021-12-29T11:26:00Z,Run River North,Spiders,194308,December 2021
2021-12-29T11:27:00Z,Lord Huron,The Night We Met,37810,December 2021
2021-12-29T11:29:00Z,Japanese Breakfast,Be Sweet,12430,December 2021
2021-12-29T11:29:00Z,Lil Dicky,"We Good (From The TV Show ""DAVE"")",119740,December 2021
2021-12-29T11:30:00Z,alt-J,U&ME,51580,December 2021
2021-12-29T11:30:00Z,Turnstile,I Wanna Be Blind,930,December 2021
2021-12-29T11:30:00Z,BabyJake,Head In The Clouds,3390,December 2021
2021-12-29T11:31:00Z,BoyWithUke,Two Moons,23660,December 2021
2021-12-29T11:31:00Z,Big Thief,No Reason,9600,December 2021
2021-12-29T11:31:00Z,Donovan Woods,I Hope You Change Your Mind,6490,December 2021
2021-12-29T11:32:00Z,Wild Rivers,Neon Stars,37860,December 2021
2021-12-29T11:32:00Z,Pacific Radio,Katie,1970,December 2021
2021-12-29T11:35:00Z,Famous Exchange,Emocean,39910,December 2021
2021-12-29T11:35:00Z,The Head And The Heart,Our House,182080,December 2021
2021-12-29T11:40:00Z,stories,Electric Feel,95680,December 2021
2021-12-29T11:49:00Z,Michigander,"East Chicago, IN",316679,December 2021
2021-12-29T11:53:00Z,Jason Isbell and the 400 Unit,Dreamsicle,224034,December 2021
2021-12-29T11:56:00Z,Pacific Radio,Katie,201280,December 2021
2021-12-29T12:00:00Z,The Lonely Biscuits,San Francisco,210025,December 2021
2021-12-29T12:03:00Z,David Ramirez,Good Heart,199106,December 2021
2021-12-29T12:06:00Z,Facing New York,Gods of the Good Shit,203400,December 2021
2021-12-29T12:10:00Z,John Louis,The South,215658,December 2021
2021-12-29T12:13:00Z,Hawthorn Street,Different Destinations,163500,December 2021
2021-12-29T12:17:00Z,Dylan Reynolds,Miss American Dream,208025,December 2021
2021-12-29T12:21:00Z,Little Chief,North Carolina,233544,December 2021
2021-12-29T12:28:00Z,Traveller,Hummingbird,192743,December 2021
2021-12-29T12:31:00Z,Josiah and the Bonnevilles,Six Dollar Check,230493,December 2021
2021-12-29T12:34:00Z,Kayoh,Northwind,163648,December 2021
2021-12-29T12:38:00Z,Hodera,North Dakota,215800,December 2021
2021-12-29T12:41:00Z,Staring in Spaces,Dance With U,177750,December 2021
2021-12-29T12:42:00Z,Brotherkenzie,Utah,69309,December 2021
2021-12-29T12:46:00Z,Jamws,Toronto,253687,December 2021
2021-12-29T12:49:00Z,Lion Bark,Come Into My Arms,190175,December 2021
2021-12-29T12:50:00Z,Tow'rs,Girl in Calico Live with Skylight City String Quartet,36617,December 2021
2021-12-29T12:53:00Z,Shag Rock,Sunbleached Girl,177466,December 2021
2021-12-29T12:57:00Z,Ethan Gruska,Teenage Drug,220175,December 2021
2021-12-29T13:00:00Z,Tom West,"Easy, Love",207069,December 2021
2021-12-29T13:04:00Z,Brighton,Dreaming,212670,December 2021
2021-12-29T13:07:00Z,Zach Winters,I Don't Want This Job,207475,December 2021
2021-12-29T13:11:00Z,Pixie and The Partygrass Boys,Ski and Party,212942,December 2021
2021-12-29T13:14:00Z,GRITS.,Darlin',207813,December 2021
2021-12-29T13:17:00Z,Hazey Eyes,Scars,199432,December 2021
2021-12-29T13:27:00Z,The Head And The Heart,Our House,182080,December 2021
2021-12-29T13:31:00Z,Famous Exchange,Emocean,260832,December 2021
2021-12-29T13:33:00Z,stories,Electric Feel,96347,December 2021
2021-12-29T13:37:00Z,The Wrecks,Favorite Liar,242306,December 2021
2021-12-29T13:40:00Z,Michigander,Let Down,176462,December 2021
2021-12-29T13:43:00Z,Goth Babe,Colours,182857,December 2021
2021-12-29T13:44:00Z,Judah & the Lion,Quarter-Life Crisis,15903,December 2021
2021-12-29T13:47:00Z,Desert Noises,Don't Really Know What to Say,226983,December 2021
2021-12-29T13:48:00Z,Soccer Mommy,circle the drain,39616,December 2021
2021-12-29T13:51:00Z,Your Neighbors,Chicken,207849,December 2021
2021-12-29T13:54:00Z,Sleepwalkers,Never Enough,177053,December 2021
2021-12-29T13:58:00Z,Bad Suns,Daft Pretty Boys,187013,December 2021
2021-12-29T14:03:00Z,Hey Rosetta!,Harriet,306124,December 2021
2021-12-29T14:06:00Z,Carver Commodore,Stars & Galaxies,208629,December 2021
2021-12-29T14:07:00Z,The Mowgli's,I Feel Good About This,3880,December 2021
2021-12-29T14:07:00Z,Bad Suns,Baby Blue Shades,6610,December 2021
2021-12-29T14:07:00Z,Bronze Radio Return,With Me All Along,28400,December 2021
2021-12-29T14:10:00Z,Her's,Marcel,187571,December 2021
2021-12-29T14:14:00Z,Elliot Root,"June, After Dark",219133,December 2021
2021-12-29T14:18:00Z,Moon Taxi,All Day All Night,231366,December 2021
2021-12-29T14:18:00Z,Run River North,Spiders,38187,December 2021
2021-12-29T14:23:00Z,The Pale White,Swim For Your Life,262842,December 2021
2021-12-29T14:26:00Z,Vincent Mango,São Paulo,169090,December 2021
2021-12-29T14:29:00Z,Sjowgren,Seventeen,225666,December 2021
2021-12-29T14:34:00Z,Sure Sure,Giants,250000,December 2021
2021-12-29T14:37:00Z,Glass Animals,Youth,230693,December 2021
2021-12-29T15:33:00Z,Adam Melchor,Hold On For Dear Life,227117,December 2021
2021-12-29T15:35:00Z,French Cassettes,Utah,122369,December 2021
2021-12-29T15:38:00Z,Carver Commodore,Stars & Galaxies,112070,December 2021
2021-12-29T15:40:00Z,Carver Commodore,Black Plastic,134625,December 2021
2021-12-29T15:44:00Z,Carver Commodore,Tell Me What You Want (I Want It) - Acoustic,235684,December 2021
2021-12-29T15:47:00Z,Carver Commodore,Queens,184085,December 2021
2021-12-29T15:50:00Z,Carver Commodore,Can't Stay Away - Acoustic,179824,December 2021
2021-12-29T15:53:00Z,Carver Commodore,Pallbearer,167152,December 2021
2021-12-29T15:56:00Z,Carver Commodore,Better - Acoustic,154638,December 2021
2021-12-29T15:59:00Z,Carver Commodore,Can’t Stay Away,182534,December 2021
2021-12-29T16:01:00Z,Carver Commodore,Pathetic Again - Acoustic,141829,December 2021
2021-12-29T16:05:00Z,Carver Commodore,Active Aggression,194612,December 2021
2021-12-29T16:08:00Z,Carver Commodore,Better,172298,December 2021
2021-12-29T16:10:00Z,Carver Commodore,Pathetic Again - Acoustic,141829,December 2021
2021-12-29T16:13:00Z,Carver Commodore,Misty Eyes,165847,December 2021
2021-12-29T16:16:00Z,Carver Commodore,Tell Me What You Want (I Want It) - Will “FRANKLIN” Chapman Remix,190781,December 2021
2021-12-29T16:19:00Z,Carver Commodore,Active Aggression,194612,December 2021
2021-12-29T16:22:00Z,Carver Commodore,Better,172298,December 2021
2021-12-29T16:26:00Z,Carver Commodore,The Search for Meaning,206144,December 2021
2021-12-29T16:29:00Z,Carver Commodore,Runner Up,231998,December 2021
2021-12-29T16:33:00Z,Carver Commodore,Black Plastic,120862,December 2021
2021-12-29T20:16:00Z,Cautious Clay,Joshua Tree,106602,December 2021
2021-12-29T20:17:00Z,John Vincent III,Next to You,9020,December 2021
2021-12-29T20:22:00Z,The Pale White,Swim For Your Life,262842,December 2021
2021-12-29T20:26:00Z,KYLE,YES! (feat. Rich The Kid & K CAMP),1170,December 2021
2021-12-29T20:26:00Z,The Weeknd,After Hours,264797,December 2021
2021-12-29T20:30:00Z,Carver Commodore,Stars & Galaxies,208629,December 2021
2021-12-29T20:34:00Z,The Wrecks,Favorite Liar,242306,December 2021
2021-12-29T20:38:00Z,John Vincent III,Next to You,256520,December 2021
2021-12-29T20:42:00Z,Cautious Clay,Joshua Tree,197551,December 2021
2021-12-29T20:45:00Z,Run River North,Spiders,198040,December 2021
2021-12-29T20:50:00Z,Hey Rosetta!,Harriet,306124,December 2021
2021-12-29T22:36:00Z,KALEO,I Can't Go on Without You,220058,December 2021
2021-12-29T22:39:00Z,Carver Commodore,Stars & Galaxies,208629,December 2021
2021-12-29T22:43:00Z,The Wrecks,Favorite Liar,242306,December 2021
2021-12-29T22:48:00Z,John Vincent III,Next to You,256520,December 2021
2021-12-29T22:48:00Z,Hey Rosetta!,Harriet,1520,December 2021
2021-12-29T22:48:00Z,Run River North,Spiders,1670,December 2021
2021-12-29T22:48:00Z,Cautious Clay,Joshua Tree,37393,December 2021
2021-12-29T22:49:00Z,KALEO,I Can't Go on Without You,28200,December 2021
2021-12-29T22:52:00Z,lovelytheband,"don't worry, you will",197000,December 2021
2021-12-29T22:53:00Z,Sure Sure,Giants,34210,December 2021
2021-12-29T22:56:00Z,Goth Babe,Colours,182857,December 2021
2021-12-29T22:58:00Z,Rainbow Kitten Surprise,It's Called: Freefall,152293,December 2021
2021-12-29T23:04:00Z,Grouplove,Tongue Tied,218013,December 2021
2021-12-29T23:07:00Z,Private Island,3BadSoSad - Edit,192216,December 2021
2021-12-29T23:11:00Z,Hippo Campus,Buttercup,48556,December 2021
2021-12-29T23:11:00Z,Sleepwalkers,Never Enough,177053,December 2021
2021-12-30T19:37:00Z,Carver Commodore,Stars & Galaxies,208629,December 2021
2021-12-30T19:38:00Z,The Wrecks,Favorite Liar,38268,December 2021
2021-12-30T19:42:00Z,John Vincent III,Next to You,256520,December 2021
2021-12-30T19:45:00Z,Cautious Clay,Joshua Tree,197551,December 2021
2021-12-30T19:48:00Z,Run River North,Spiders,198040,December 2021
2021-12-30T19:53:00Z,Hey Rosetta!,Harriet,306124,December 2021
2021-12-30T20:00:00Z,KALEO,I Can't Go on Without You,377000,December 2021
2021-12-30T20:03:00Z,ONR,AMERICAN GODS - Manatee Commune Remix,206117,December 2021
2021-12-30T20:06:00Z,Sugadaisy,Where the wildflowers grow.,171117,December 2021
2021-12-30T20:07:00Z,Sugadaisy,Slip n Fall,103614,December 2021
2021-12-30T20:11:00Z,JR JR,Good Old Days,204428,December 2021
2021-12-30T20:15:00Z,The Federal Empire,Bad Habits,258000,December 2021
2021-12-30T20:19:00Z,Tor Miller,The Dirt,225857,December 2021
2021-12-30T20:22:00Z,Caamp,Down the River,183821,December 2021
2021-12-30T22:00:00Z,Two Friends,Emily,156038,December 2021
2021-12-30T22:04:00Z,Carver Commodore,Stars & Galaxies,208629,December 2021
2021-12-30T22:08:00Z,The Wrecks,Favorite Liar,242306,December 2021
2021-12-30T22:12:00Z,John Vincent III,Next to You,256520,December 2021
2021-12-30T22:15:00Z,Cautious Clay,Joshua Tree,197551,December 2021
2021-12-30T22:18:00Z,Run River North,Spiders,198040,December 2021
2021-12-30T22:28:00Z,Hey Rosetta!,Harriet,306124,December 2021
2021-12-30T22:34:00Z,KALEO,I Can't Go on Without You,377000,December 2021
2021-12-30T22:37:00Z,ONR,AMERICAN GODS - Manatee Commune Remix,206117,December 2021
2021-12-30T22:42:00Z,Sugadaisy,Where the wildflowers grow.,171117,December 2021
2021-12-30T22:43:00Z,Sugadaisy,Slip n Fall,103614,December 2021
2021-12-30T22:47:00Z,JR JR,Good Old Days,204428,December 2021
2021-12-30T22:51:00Z,The Federal Empire,Bad Habits,258000,December 2021
2021-12-30T22:55:00Z,Tor Miller,The Dirt,225857,December 2021
2021-12-30T22:59:00Z,Caamp,Down the River,183821,December 2021
2021-12-30T23:03:00Z,Two Friends,Emily,206490,December 2021
2021-12-30T23:06:00Z,Bryce Vine,Glamorama,191160,December 2021
2021-12-30T23:10:00Z,KALEO,All the Pretty Girls,269893,December 2021
2021-12-31T21:56:00Z,The Pale White,Swim For Your Life,6571,December 2021
2021-12-31T22:00:00Z,Carver Commodore,Stars & Galaxies,208629,December 2021
2021-12-31T22:04:00Z,The Wrecks,Favorite Liar,242306,December 2021
2021-12-31T22:08:00Z,John Vincent III,Next to You,256520,December 2021
2021-12-31T22:11:00Z,Cautious Clay,Joshua Tree,197551,December 2021
2021-12-31T22:15:00Z,Run River North,Spiders,198040,December 2021
2021-12-31T22:24:00Z,Hey Rosetta!,Harriet,218025,December 2021
2021-12-31T22:30:00Z,KALEO,I Can't Go on Without You,377000,December 2021
2021-12-31T22:34:00Z,ONR,AMERICAN GODS - Manatee Commune Remix,206117,December 2021
2021-12-31T22:35:00Z,Sugadaisy,Where the wildflowers grow.,76448,December 2021
2022-01-02T03:51:00Z,Kishi Bashi,"Annie, Heart Thief of the Sea",38939,January 2022
2022-01-03T03:15:00Z,VALORANT,Die For You - Zedd Remix,6186,January 2022
2022-01-03T03:15:00Z,Zedd,Clarity,6229,January 2022
2022-01-03T17:17:00Z,Phillip Larue,Summer,232444,January 2022
2022-01-03T17:23:00Z,Motel Radio,Streetlights,337868,January 2022
2022-01-03T17:26:00Z,Rayland Baxter,Angeline,234800,January 2022
2022-01-03T17:31:00Z,Doc Robinson,Take Me by the Hand,248297,January 2022
2022-01-03T17:33:00Z,Good Old War,Every Morning,180413,January 2022
2022-01-03T17:38:00Z,Great Caesar,Jolene,252240,January 2022
2022-01-03T17:40:00Z,Winnetka Bowling League,On The 5,179840,January 2022
2022-01-03T17:44:00Z,Casual Fan,Flight,239102,January 2022
2022-01-03T17:49:00Z,Caiola,Back Then,281574,January 2022
2022-01-03T17:52:00Z,Noah Reid,Got You,181057,January 2022
2022-01-03T17:53:00Z,The Ballroom Thieves,Archers,68430,January 2022
2022-01-03T17:56:00Z,Anna Shoemaker,If You're Going (I'll Go),209266,January 2022
2022-01-03T18:00:00Z,Kai Straw,Motor Mouth,196521,January 2022
2022-01-03T18:03:00Z,Clean Cut Kid,Worrying,196613,January 2022
2022-01-03T18:06:00Z,The World of Birds,Wish You Were Here,217513,January 2022
2022-01-03T18:10:00Z,Becca VanDerbeck,Summertime,202173,January 2022
2022-01-03T18:14:00Z,The Weather Machine,Slow Dance Slow,288384,January 2022
2022-01-03T18:17:00Z,Camden Murphy,Spilled Paint,188280,January 2022
2022-01-03T18:22:00Z,Lost Triibe,Clockwork,282189,January 2022
2022-01-03T18:25:00Z,Michael Bernard Fitzgerald,Good Plates,176173,January 2022
2022-01-03T18:29:00Z,Tim Baker,Survivors,236525,January 2022
2022-01-03T18:31:00Z,Manchester Orchestra,Telepath,148786,January 2022
2022-01-03T18:36:00Z,The Boom Booms,You Know,269640,January 2022
2022-01-03T18:39:00Z,Brad Jennings,Meltdown,225553,January 2022
2022-01-03T18:43:00Z,Mason Jennings,Cursive Prayers,217681,January 2022
2022-01-03T18:48:00Z,Pinegrove,"Morningtime (Amperland, NY)",285786,January 2022
2022-01-03T18:51:00Z,Black Match,Same Old Things,201000,January 2022
2022-01-03T20:41:00Z,Slow Leaves,Sentimental Teardrops,197251,January 2022
2022-01-03T20:53:00Z,Ponderosa,Don't Let the Green Grass Fool You,379826,January 2022
2022-01-03T20:57:00Z,Cage The Elephant,Flow,208200,January 2022
2022-01-03T21:18:00Z,Phillip Larue,Summer,232444,January 2022
2022-01-03T21:23:00Z,Motel Radio,Streetlights,337868,January 2022
2022-01-03T21:27:00Z,Rayland Baxter,Angeline,234800,January 2022
2022-01-03T21:31:00Z,Doc Robinson,Take Me by the Hand,248297,January 2022
2022-01-03T21:34:00Z,Good Old War,Every Morning,180413,January 2022
2022-01-04T18:24:00Z,Great Caesar,Jolene,252240,January 2022
2022-01-04T18:27:00Z,Winnetka Bowling League,On The 5,179840,January 2022
2022-01-04T18:31:00Z,Casual Fan,Flight,239102,January 2022
2022-01-04T18:35:00Z,Caiola,Back Then,281574,January 2022
2022-01-04T19:13:00Z,Noah Reid,Got You,181057,January 2022
2022-01-04T19:15:00Z,The Ballroom Thieves,Archers,156853,January 2022
2022-01-04T19:19:00Z,Anna Shoemaker,If You're Going (I'll Go),209266,January 2022
2022-01-04T19:22:00Z,Kai Straw,Motor Mouth,196521,January 2022
2022-01-04T19:25:00Z,Clean Cut Kid,Worrying,196613,January 2022
2022-01-04T19:28:00Z,The World of Birds,Wish You Were Here,217513,January 2022
2022-01-04T19:32:00Z,Becca VanDerbeck,Summertime,202173,January 2022
2022-01-04T19:36:00Z,The Weather Machine,Slow Dance Slow,288384,January 2022
2022-01-04T19:40:00Z,Camden Murphy,Spilled Paint,188280,January 2022
2022-01-04T19:44:00Z,Lost Triibe,Clockwork,282189,January 2022
2022-01-04T19:47:00Z,Michael Bernard Fitzgerald,Good Plates,176173,January 2022
2022-01-04T19:51:00Z,Tim Baker,Survivors,236525,January 2022
2022-01-04T19:53:00Z,Manchester Orchestra,Telepath,148786,January 2022
2022-01-04T19:58:00Z,The Boom Booms,You Know,269640,January 2022
2022-01-04T20:01:00Z,Brad Jennings,Meltdown,225553,January 2022
2022-01-04T20:05:00Z,Mason Jennings,Cursive Prayers,217681,January 2022
2022-01-04T20:10:00Z,Pinegrove,"Morningtime (Amperland, NY)",285786,January 2022
2022-01-04T20:13:00Z,Black Match,Same Old Things,201000,January 2022
2022-01-04T20:18:00Z,Slow Leaves,Sentimental Teardrops,291035,January 2022
2022-01-04T20:24:00Z,Ponderosa,Don't Let the Green Grass Fool You,379826,January 2022
2022-01-04T20:27:00Z,Cage The Elephant,Flow,208200,January 2022
2022-01-04T21:13:00Z,Phillip Larue,Summer,232444,January 2022
2022-01-04T21:18:00Z,Motel Radio,Streetlights,337868,January 2022
2022-01-04T21:22:00Z,Rayland Baxter,Angeline,234800,January 2022
2022-01-04T21:26:00Z,Doc Robinson,Take Me by the Hand,248297,January 2022
2022-01-04T21:29:00Z,Good Old War,Every Morning,180413,January 2022
2022-01-04T21:39:00Z,Great Caesar,Jolene,252240,January 2022
2022-01-04T22:10:00Z,Winnetka Bowling League,On The 5,179840,January 2022
2022-01-04T22:14:00Z,Casual Fan,Flight,239102,January 2022
2022-01-04T22:18:00Z,Caiola,Back Then,281574,January 2022
2022-01-04T22:21:00Z,Noah Reid,Got You,181057,January 2022
2022-01-05T19:27:00Z,The Ballroom Thieves,Archers,156853,January 2022
